50
0 0
15.006539	20.41755	1000.0	15.0	25.0	2
45.943058	15.892827	1000.0	15.0	25.0	2
2.700347	27.428959	1000.0	15.0	25.0	2
10.252378	42.678585	1000.0	15.0	25.0	2
5.207658	46.07484	1000.0	15.0	25.0	2
38.852615	35.174274	1000.0	15.0	25.0	2
28.007046	49.311302	1000.0	15.0	25.0	2
33.255558	7.530841	1000.0	15.0	25.0	2
43.678226	45.186684	1000.0	15.0	25.0	2
30.49143	3.6897	1000.0	15.0	25.0	2
46.941936	2.626156	1000.0	15.0	25.0	2
44.278614	26.18138	1000.0	15.0	25.0	2
23.244781	32.477367	1000.0	15.0	25.0	2
7.466317	6.669233	1000.0	15.0	25.0	2
16.968735	7.006792	1000.0	15.0	25.0	2
31.160181	24.879301	1000.0	15.0	25.0	2
39.1696	5.442743	1000.0	15.0	25.0	2
31.118732	8.397891	1000.0	15.0	25.0	2
2.208403	18.525066	1000.0	15.0	25.0	2
3.928493	34.2476	1000.0	15.0	25.0	2
23.557755	48.979935	1000.0	15.0	25.0	2
21.290876	2.595716	1000.0	15.0	25.0	2
49.511593	4.535577	1000.0	15.0	25.0	2
27.322586	4.052772	1000.0	15.0	25.0	2
47.133224	33.93634	1000.0	15.0	25.0	2
36.305244	0.194194	1000.0	15.0	25.0	2
35.649048	46.633144	1000.0	15.0	25.0	2
20.95866	12.021002	1000.0	15.0	25.0	2
28.979834	49.20717	1000.0	15.0	25.0	2
12.758464	35.287903	1000.0	15.0	25.0	2
30.522097	36.440445	1000.0	15.0	25.0	2
31.152092	44.744415	1000.0	15.0	25.0	2
45.136692	21.999393	1000.0	15.0	25.0	2
30.333862	49.16219	1000.0	15.0	25.0	2
49.76502	39.13998	1000.0	15.0	25.0	2
45.925896	27.729502	1000.0	15.0	25.0	2
9.920917	14.352499	1000.0	15.0	25.0	2
26.539219	43.142406	1000.0	15.0	25.0	2
4.893781	19.485067	1000.0	15.0	25.0	2
22.07503	22.132685	1000.0	15.0	25.0	2
15.460105	20.935469	1000.0	15.0	25.0	2
39.382076	48.945534	1000.0	15.0	25.0	2
39.72431	30.083717	1000.0	15.0	25.0	2
27.857609	9.86223	1000.0	15.0	25.0	2
35.075058	28.78342	1000.0	15.0	25.0	2
2.918275	48.342983	1000.0	15.0	25.0	2
15.004159	33.79236	1000.0	15.0	25.0	2
2.379834	0.97778	1000.0	15.0	25.0	2
45.415974	20.396204	1000.0	15.0	25.0	2
30.700447	41.927757	1000.0	15.0	25.0	2
13.117078	45.972702	1000.0	15.0	25.0	2
42.06935	30.30105	1000.0	15.0	25.0	2
14.570887	42.77715	1000.0	15.0	25.0	2
11.158535	10.242968	1000.0	15.0	25.0	2
11.296715	23.901714	1000.0	15.0	25.0	2
14.161682	19.06005	1000.0	15.0	25.0	2
41.460293	21.207535	1000.0	15.0	25.0	2
27.625717	24.87247	1000.0	15.0	25.0	2
25.368017	4.421279	1000.0	15.0	25.0	2
30.151623	29.104263	1000.0	15.0	25.0	2
33.077354	1.055168	1000.0	15.0	25.0	2
29.330868	0.23615	1000.0	15.0	25.0	2
46.11951	27.70445	1000.0	15.0	25.0	2
24.959614	5.600514	1000.0	15.0	25.0	2

